id_documento,id_siniestro,tipo_documento,entregado,legible,fecha_emision,inconsistencia_detectada,adulteracion_confirmada,observacion
DOC004790,SIN01264,factura_clinica,True,True,2026-01-28,False,False,
DOC004791,SIN01264,orden_medica,True,True,2026-01-28,False,False,
DOC004792,SIN01264,historia_clinica,True,True,2026-01-28,False,False,
DOC004793,SIN01265,factura_clinica,True,True,2025-10-29,False,False,
DOC004794,SIN01265,orden_medica,True,True,2025-10-29,False,False,
DOC004795,SIN01265,historia_clinica,True,True,2025-10-29,False,False,
DOC004796,SIN01266,factura_clinica,True,True,2025-03-11,False,False,
DOC004797,SIN01266,orden_medica,True,True,2025-03-11,False,False,
DOC004798,SIN01266,historia_clinica,True,True,2025-03-11,False,False,
DOC004799,SIN01267,factura_clinica,True,True,2024-11-15,False,False,
DOC004800,SIN01267,orden_medica,True,True,2024-11-15,False,False,
DOC004801,SIN01267,historia_clinica,True,True,2024-11-15,False,False,
DOC004802,SIN01268,factura_clinica,True,True,2025-12-15,False,False,
DOC004803,SIN01268,orden_medica,True,True,2025-12-15,False,False,
DOC004804,SIN01268,historia_clinica,True,True,2025-12-15,False,False,
DOC004805,SIN01269,factura_clinica,True,True,2024-10-28,False,False,
DOC004806,SIN01269,orden_medica,True,True,2024-10-28,False,False,
DOC004807,SIN01269,historia_clinica,True,False,2024-10-28,False,False,
DOC004808,SIN01270,factura_clinica,True,True,2025-09-16,False,False,
DOC004809,SIN01270,orden_medica,True,True,2025-09-16,False,False,
DOC004810,SIN01270,historia_clinica,True,True,2025-09-16,False,False,
DOC004811,SIN01271,factura_clinica,True,True,2025-04-12,False,False,
DOC004812,SIN01271,orden_medica,False,True,2025-04-12,False,False,
DOC004813,SIN01271,historia_clinica,True,True,2025-04-12,False,False,
DOC004814,SIN01272,factura_clinica,True,True,2025-05-24,False,False,
DOC004815,SIN01272,orden_medica,True,True,2025-05-24,False,False,
DOC004816,SIN01272,historia_clinica,True,True,2025-05-24,False,False,
DOC004817,SIN01273,factura_clinica,True,True,2025-05-12,False,False,
DOC004818,SIN01273,orden_medica,True,True,2025-05-12,False,False,
DOC004819,SIN01273,historia_clinica,True,True,2025-05-12,False,False,
DOC004820,SIN01274,factura_clinica,True,True,2025-05-26,False,False,
DOC004821,SIN01274,orden_medica,True,True,2025-05-26,False,False,
DOC004822,SIN01274,historia_clinica,True,True,2025-05-26,False,False,
DOC004823,SIN01275,factura_clinica,True,True,2026-02-16,False,False,
DOC004824,SIN01275,orden_medica,False,True,2026-02-16,False,False,
DOC004825,SIN01275,historia_clinica,True,True,2026-02-16,False,False,
DOC004826,SIN01276,factura_clinica,True,True,2025-02-02,False,False,
DOC004827,SIN01276,orden_medica,True,True,2025-02-02,False,False,
DOC004828,SIN01276,historia_clinica,True,True,2025-02-02,False,False,
DOC004829,SIN01277,factura_clinica,True,True,2024-09-02,False,False,
DOC004830,SIN01277,orden_medica,True,True,2024-09-02,False,False,
DOC004831,SIN01277,historia_clinica,True,True,2024-09-02,False,False,
DOC004832,SIN01278,factura_clinica,True,True,2024-09-17,False,False,
DOC004833,SIN01278,orden_medica,True,True,2024-09-17,False,False,
DOC004834,SIN01278,historia_clinica,True,True,2024-09-17,False,False,
DOC004835,SIN01279,factura_clinica,True,True,2024-06-09,False,False,
DOC004836,SIN01279,orden_medica,True,True,2024-06-09,False,False,
DOC004837,SIN01279,historia_clinica,True,True,2024-06-09,False,False,
DOC004838,SIN01280,factura_clinica,True,True,2025-07-26,False,False,
DOC004839,SIN01280,orden_medica,True,True,2025-07-26,False,False,
DOC004840,SIN01280,historia_clinica,True,True,2025-07-26,False,False,
DOC004841,SIN01281,factura_clinica,True,True,2025-01-21,False,False,
DOC004842,SIN01281,orden_medica,True,True,2025-01-21,False,False,
DOC004843,SIN01281,historia_clinica,True,True,2025-01-21,False,False,
DOC004844,SIN01282,factura_clinica,True,True,2026-04-13,False,False,
DOC004845,SIN01282,orden_medica,True,True,2026-04-13,False,False,
DOC004846,SIN01282,historia_clinica,True,True,2026-04-13,False,False,
DOC004847,SIN01283,factura_clinica,True,False,2025-08-17,False,False,
DOC004848,SIN01283,orden_medica,False,True,2025-08-17,False,False,
DOC004849,SIN01283,historia_clinica,True,True,2025-08-17,False,False,
DOC004850,SIN01284,factura_clinica,True,True,2025-12-25,False,False,
DOC004851,SIN01284,orden_medica,True,True,2025-12-25,False,False,
DOC004852,SIN01284,historia_clinica,True,True,2025-12-25,False,False,
DOC004853,SIN01285,factura_clinica,True,True,2024-11-12,False,False,
DOC004854,SIN01285,orden_medica,True,True,2024-11-12,False,False,
DOC004855,SIN01285,historia_clinica,True,True,2024-11-12,False,False,
DOC004856,SIN01286,factura_clinica,True,True,2025-01-15,False,False,
DOC004857,SIN01286,orden_medica,True,True,2025-01-15,True,False,
DOC004858,SIN01286,historia_clinica,True,True,2025-01-15,False,False,
DOC004859,SIN01287,factura_clinica,True,True,2025-05-08,False,False,
DOC004860,SIN01287,orden_medica,True,True,2025-05-08,False,False,
DOC004861,SIN01287,historia_clinica,True,True,2025-05-08,True,False,
DOC004862,SIN01288,factura_clinica,True,True,2025-01-05,False,False,
DOC004863,SIN01288,orden_medica,True,True,2025-01-05,True,False,
DOC004864,SIN01288,historia_clinica,True,True,2025-01-05,False,False,
DOC004865,SIN01289,factura_clinica,True,True,2024-07-28,False,False,
DOC004866,SIN01289,orden_medica,True,True,2024-07-28,False,False,
DOC004867,SIN01289,historia_clinica,True,True,2024-07-28,False,False,
DOC004868,SIN01290,factura_clinica,True,True,2025-04-15,False,False,
DOC004869,SIN01290,orden_medica,True,True,2025-04-15,False,False,
DOC004870,SIN01290,historia_clinica,True,True,2025-04-15,False,False,
DOC004871,SIN01291,factura_clinica,True,True,2025-12-13,False,False,
DOC004872,SIN01291,orden_medica,True,True,2025-12-13,False,False,
DOC004873,SIN01291,historia_clinica,True,True,2025-12-13,False,False,
DOC004874,SIN01292,factura_clinica,True,True,2025-03-21,False,False,
DOC004875,SIN01292,orden_medica,True,True,2025-03-21,False,False,
DOC004876,SIN01292,historia_clinica,True,True,2025-03-21,False,False,
DOC004877,SIN01293,factura_clinica,True,True,2025-03-20,False,False,
DOC004878,SIN01293,orden_medica,True,True,2025-03-20,False,False,
DOC004879,SIN01293,historia_clinica,True,True,2025-03-20,False,False,
DOC004880,SIN01294,factura_clinica,True,True,2024-10-08,False,False,
DOC004881,SIN01294,orden_medica,True,True,2024-10-08,False,False,
DOC004882,SIN01294,historia_clinica,True,True,2024-10-08,False,False,
DOC004883,SIN01295,factura_clinica,True,True,2025-08-17,False,False,
DOC004884,SIN01295,orden_medica,True,True,2025-08-17,False,False,
DOC004885,SIN01295,historia_clinica,True,True,2025-08-17,False,False,
DOC004886,SIN01296,factura_clinica,True,True,2026-04-05,False,False,
DOC004887,SIN01296,orden_medica,True,True,2026-04-05,False,False,
DOC004888,SIN01296,historia_clinica,True,True,2026-04-05,False,False,
DOC004889,SIN01297,factura_clinica,True,True,2025-10-17,False,False,
DOC004890,SIN01297,orden_medica,True,True,2025-10-17,False,False,
DOC004891,SIN01297,historia_clinica,True,True,2025-10-17,False,False,
DOC004892,SIN01298,factura_clinica,True,True,2024-05-23,False,False,
DOC004893,SIN01298,orden_medica,True,True,2024-05-23,False,False,
DOC004894,SIN01298,historia_clinica,True,True,2024-05-23,False,False,
DOC004895,SIN01299,factura_clinica,True,True,2025-07-06,False,False,
DOC004896,SIN01299,orden_medica,True,True,2025-07-06,False,False,
DOC004897,SIN01299,historia_clinica,True,True,2025-07-06,False,False,
DOC004898,SIN01300,factura_clinica,True,True,2025-08-10,False,False,
DOC004899,SIN01300,orden_medica,True,True,2025-08-10,False,False,
DOC004900,SIN01300,historia_clinica,True,True,2025-08-10,False,False,
DOC004901,SIN01301,factura_clinica,True,True,2024-10-15,True,False,
DOC004902,SIN01301,orden_medica,True,True,2024-10-15,False,False,
DOC004903,SIN01301,historia_clinica,True,True,2024-10-15,False,False,
DOC004904,SIN01302,factura_clinica,True,True,2025-03-17,False,False,
DOC004905,SIN01302,orden_medica,True,True,2025-03-17,False,False,
DOC004906,SIN01302,historia_clinica,True,True,2025-03-17,False,False,
DOC004907,SIN01303,factura_clinica,True,True,2025-11-29,False,False,
DOC004908,SIN01303,orden_medica,True,True,2025-11-29,False,False,
DOC004909,SIN01303,historia_clinica,True,True,2025-11-29,False,False,
DOC004910,SIN01304,factura_clinica,True,True,2025-12-22,False,False,
DOC004911,SIN01304,orden_medica,True,True,2025-12-22,False,False,
DOC004912,SIN01304,historia_clinica,True,True,2025-12-22,False,False,
DOC004913,SIN01305,factura_clinica,True,True,2025-03-13,False,False,
DOC004914,SIN01305,orden_medica,True,True,2025-03-13,False,False,
DOC004915,SIN01305,historia_clinica,True,True,2025-03-13,False,False,
DOC004916,SIN01306,factura_clinica,True,True,2024-06-27,False,False,
DOC004917,SIN01306,orden_medica,True,True,2024-06-27,False,False,
DOC004918,SIN01306,historia_clinica,True,True,2024-06-27,False,False,
DOC004919,SIN01307,factura_clinica,False,True,2026-03-22,False,False,
DOC004920,SIN01307,orden_medica,True,True,2026-03-22,False,False,
DOC004921,SIN01307,historia_clinica,True,True,2026-03-22,False,False,
DOC004922,SIN01308,factura_clinica,True,True,2025-03-12,False,False,
DOC004923,SIN01308,orden_medica,True,True,2025-03-12,False,False,
DOC004924,SIN01308,historia_clinica,True,True,2025-03-12,False,False,
DOC004925,SIN01309,factura_clinica,True,True,2026-03-30,False,False,
DOC004926,SIN01309,orden_medica,True,True,2026-03-30,False,False,
DOC004927,SIN01309,historia_clinica,True,True,2026-03-30,False,False,
DOC004928,SIN01310,factura_clinica,True,True,2025-02-22,False,False,
DOC004929,SIN01310,orden_medica,True,True,2025-02-22,False,False,
DOC004930,SIN01310,historia_clinica,True,True,2025-02-22,False,False,
DOC004931,SIN01311,factura_clinica,True,True,2026-05-23,False,False,
DOC004932,SIN01311,orden_medica,True,True,2026-05-23,False,False,
DOC004933,SIN01311,historia_clinica,True,True,2026-05-23,False,False,
DOC004934,SIN01312,factura_clinica,True,True,2024-12-19,False,False,
DOC004935,SIN01312,orden_medica,True,True,2024-12-19,False,False,
DOC004936,SIN01312,historia_clinica,True,True,2024-12-19,False,False,
DOC004937,SIN01313,factura_clinica,False,True,2025-09-30,False,False,
DOC004938,SIN01313,orden_medica,True,True,2025-09-30,False,False,
DOC004939,SIN01313,historia_clinica,True,True,2025-09-30,False,False,
DOC004940,SIN01314,factura_clinica,True,True,2025-11-25,False,False,
DOC004941,SIN01314,orden_medica,True,True,2025-11-25,False,False,
DOC004942,SIN01314,historia_clinica,True,True,2025-11-25,False,False,
DOC004943,SIN01315,factura_clinica,True,True,2025-07-12,False,False,
DOC004944,SIN01315,orden_medica,True,True,2025-07-12,False,False,
DOC004945,SIN01315,historia_clinica,True,True,2025-07-12,False,False,
DOC004946,SIN01316,factura_clinica,True,True,2026-03-17,False,False,
DOC004947,SIN01316,orden_medica,True,True,2026-03-17,False,False,
DOC004948,SIN01316,historia_clinica,True,True,2026-03-17,False,False,
DOC004949,SIN01317,factura_clinica,True,True,2024-11-24,True,False,
DOC004950,SIN01317,orden_medica,True,True,2024-11-24,False,False,
DOC004951,SIN01317,historia_clinica,True,True,2024-11-24,False,False,
DOC004952,SIN01318,factura_clinica,False,True,2024-07-30,True,False,
DOC004953,SIN01318,orden_medica,True,True,2024-07-30,False,False,
DOC004954,SIN01318,historia_clinica,True,False,2024-07-30,False,False,
DOC004955,SIN01319,factura_clinica,True,True,2024-11-24,False,False,
DOC004956,SIN01319,orden_medica,True,True,2024-11-24,False,False,
DOC004957,SIN01319,historia_clinica,True,True,2024-11-24,False,False,
DOC004958,SIN01320,factura_clinica,True,True,2024-11-29,False,False,
DOC004959,SIN01320,orden_medica,True,True,2024-11-29,False,False,
DOC004960,SIN01320,historia_clinica,True,True,2024-11-29,False,False,
DOC004961,SIN01321,factura_clinica,True,True,2025-11-03,False,False,
DOC004962,SIN01321,orden_medica,True,True,2025-11-03,False,False,
DOC004963,SIN01321,historia_clinica,True,True,2025-11-03,False,False,
DOC004964,SIN01322,factura_clinica,True,True,2026-02-04,False,False,
DOC004965,SIN01322,orden_medica,True,True,2026-02-04,False,False,
DOC004966,SIN01322,historia_clinica,True,True,2026-02-04,False,False,
DOC004967,SIN01323,factura_clinica,True,True,2025-02-05,False,False,
DOC004968,SIN01323,orden_medica,True,True,2025-02-05,False,False,
DOC004969,SIN01323,historia_clinica,True,True,2025-02-05,False,False,
DOC004970,SIN01324,factura_clinica,True,True,2025-05-15,False,False,
DOC004971,SIN01324,orden_medica,True,True,2025-05-15,False,False,
DOC004972,SIN01324,historia_clinica,True,True,2025-05-15,False,False,
DOC004973,SIN01325,factura_clinica,True,False,2024-02-04,False,False,
DOC004974,SIN01325,orden_medica,True,True,2024-02-04,False,False,
DOC004975,SIN01325,historia_clinica,True,True,2024-02-04,False,False,
DOC004976,SIN01326,factura_clinica,True,True,2024-07-04,False,False,
DOC004977,SIN01326,orden_medica,True,True,2024-07-04,False,False,
DOC004978,SIN01326,historia_clinica,True,True,2024-07-04,False,False,
DOC004979,SIN01327,factura_clinica,True,True,2025-10-24,False,False,
DOC004980,SIN01327,orden_medica,True,True,2025-10-24,False,False,
DOC004981,SIN01327,historia_clinica,False,True,2025-10-24,False,False,
DOC004982,SIN01328,factura_clinica,True,True,2024-05-18,False,False,
DOC004983,SIN01328,orden_medica,True,True,2024-05-18,False,False,
DOC004984,SIN01328,historia_clinica,True,True,2024-05-18,False,False,
DOC004985,SIN01329,factura_clinica,True,True,2025-07-29,False,False,
DOC004986,SIN01329,orden_medica,True,True,2025-07-29,False,False,
DOC004987,SIN01329,historia_clinica,True,True,2025-07-29,False,False,
DOC004988,SIN01330,factura_clinica,True,True,2025-08-31,False,False,
DOC004989,SIN01330,orden_medica,True,True,2025-08-31,False,False,
DOC004990,SIN01330,historia_clinica,True,True,2025-08-31,False,False,
DOC004991,SIN01331,factura_clinica,False,True,2025-12-30,False,False,
DOC004992,SIN01331,orden_medica,True,True,2025-12-30,False,False,
DOC004993,SIN01331,historia_clinica,True,True,2025-12-30,False,False,
DOC004994,SIN01332,factura_clinica,True,True,2025-01-26,False,False,
DOC004995,SIN01332,orden_medica,False,True,2025-01-26,False,False,
DOC004996,SIN01332,historia_clinica,True,True,2025-01-26,False,False,
DOC004997,SIN01333,factura_clinica,True,True,2026-05-04,False,False,
DOC004998,SIN01333,orden_medica,True,True,2026-05-04,False,False,
DOC004999,SIN01333,historia_clinica,True,True,2026-05-04,False,False,
DOC005000,SIN01334,factura_clinica,True,True,2025-05-23,False,False,
DOC005001,SIN01334,orden_medica,True,True,2025-05-23,False,False,
DOC005002,SIN01334,historia_clinica,True,True,2025-05-23,False,False,
DOC005003,SIN01335,factura_clinica,True,True,2026-04-15,False,False,
DOC005004,SIN01335,orden_medica,True,True,2026-04-15,False,False,
DOC005005,SIN01335,historia_clinica,True,True,2026-04-15,False,False,
DOC005006,SIN01336,factura_clinica,True,True,2025-05-12,False,False,
DOC005007,SIN01336,orden_medica,True,True,2025-05-12,False,False,
DOC005008,SIN01336,historia_clinica,False,True,2025-05-12,False,False,
DOC005009,SIN01337,factura_clinica,True,True,2024-10-05,False,False,
DOC005010,SIN01337,orden_medica,True,False,2024-10-05,False,False,
DOC005011,SIN01337,historia_clinica,True,False,2024-10-05,False,False,
DOC005012,SIN01338,factura_clinica,True,True,2025-05-05,False,False,
DOC005013,SIN01338,orden_medica,True,True,2025-05-05,False,False,
DOC005014,SIN01338,historia_clinica,True,True,2025-05-05,False,False,
DOC005015,SIN01339,factura_clinica,True,True,2026-03-06,False,False,
DOC005016,SIN01339,orden_medica,True,True,2026-03-06,False,False,
DOC005017,SIN01339,historia_clinica,True,False,2026-03-06,False,False,
DOC005018,SIN01340,factura_clinica,True,True,2025-06-11,False,False,
DOC005019,SIN01340,orden_medica,True,True,2025-06-11,False,False,
DOC005020,SIN01340,historia_clinica,True,True,2025-06-11,False,False,
DOC005021,SIN01341,factura_clinica,True,True,2026-03-21,False,False,
DOC005022,SIN01341,orden_medica,False,True,2026-03-21,False,False,
DOC005023,SIN01341,historia_clinica,True,True,2026-03-21,False,False,
DOC005024,SIN01342,factura_clinica,True,True,2025-02-20,False,False,
DOC005025,SIN01342,orden_medica,True,True,2025-02-20,False,False,
DOC005026,SIN01342,historia_clinica,True,True,2025-02-20,False,False,
DOC005027,SIN01343,factura_clinica,True,True,2026-03-09,False,False,
DOC005028,SIN01343,orden_medica,True,True,2026-03-09,False,False,
DOC005029,SIN01343,historia_clinica,True,True,2026-03-09,False,False,
DOC005030,SIN01344,factura_clinica,True,True,2025-03-09,False,False,
DOC005031,SIN01344,orden_medica,True,True,2025-03-09,False,False,
DOC005032,SIN01344,historia_clinica,True,True,2025-03-09,False,False,
DOC005033,SIN01345,factura_clinica,True,True,2024-12-13,False,False,
DOC005034,SIN01345,orden_medica,True,True,2024-12-13,False,False,
DOC005035,SIN01345,historia_clinica,True,True,2024-12-13,False,False,
DOC005036,SIN01346,factura_clinica,False,True,2025-02-22,False,False,
DOC005037,SIN01346,orden_medica,True,True,2025-02-22,False,False,
DOC005038,SIN01346,historia_clinica,True,True,2025-02-22,False,False,
DOC005039,SIN01347,factura_clinica,True,True,2025-09-19,False,False,
DOC005040,SIN01347,orden_medica,True,True,2025-09-19,False,False,
DOC005041,SIN01347,historia_clinica,True,True,2025-09-19,False,False,
DOC005042,SIN01348,factura_clinica,True,True,2026-03-16,False,False,
DOC005043,SIN01348,orden_medica,True,True,2026-03-16,False,False,
DOC005044,SIN01348,historia_clinica,True,True,2026-03-16,False,False,
DOC005045,SIN01349,factura_clinica,True,True,2026-03-10,False,False,
DOC005046,SIN01349,orden_medica,True,True,2026-03-10,False,False,
DOC005047,SIN01349,historia_clinica,True,True,2026-03-10,False,False,
DOC005048,SIN01350,factura_clinica,True,True,2026-01-03,False,False,
DOC005049,SIN01350,orden_medica,True,True,2026-01-03,False,False,
DOC005050,SIN01350,historia_clinica,True,True,2026-01-03,False,False,
DOC005051,SIN01351,factura_clinica,True,True,2024-12-13,False,False,
DOC005052,SIN01351,orden_medica,True,True,2024-12-13,False,False,
DOC005053,SIN01351,historia_clinica,True,False,2024-12-13,False,False,
DOC005054,SIN01352,factura_clinica,False,True,2025-02-09,False,False,
DOC005055,SIN01352,orden_medica,True,True,2025-02-09,False,False,
DOC005056,SIN01352,historia_clinica,True,True,2025-02-09,False,False,
DOC005057,SIN01353,factura_clinica,True,True,2025-07-20,False,False,
DOC005058,SIN01353,orden_medica,True,True,2025-07-20,False,False,
DOC005059,SIN01353,historia_clinica,True,True,2025-07-20,False,False,
DOC005060,SIN01354,factura_clinica,True,True,2024-06-22,False,False,
DOC005061,SIN01354,orden_medica,True,True,2024-06-22,False,False,
DOC005062,SIN01354,historia_clinica,True,True,2024-06-22,False,False,
DOC005063,SIN01355,factura_clinica,True,True,2025-04-29,False,False,
DOC005064,SIN01355,orden_medica,True,True,2025-04-29,False,False,
DOC005065,SIN01355,historia_clinica,True,True,2025-04-29,False,False,
DOC005066,SIN01356,factura_clinica,True,True,2026-02-01,False,False,
DOC005067,SIN01356,orden_medica,True,True,2026-02-01,False,False,
DOC005068,SIN01356,historia_clinica,True,True,2026-02-01,False,False,
DOC005069,SIN01357,factura_clinica,True,True,2024-11-22,False,False,
DOC005070,SIN01357,orden_medica,True,True,2024-11-22,False,False,
DOC005071,SIN01357,historia_clinica,True,True,2024-11-22,False,False,
DOC005072,SIN01358,factura_clinica,True,True,2025-01-08,False,False,
DOC005073,SIN01358,orden_medica,True,True,2025-01-08,False,False,
DOC005074,SIN01358,historia_clinica,True,True,2025-01-08,True,False,
DOC005075,SIN01359,factura_clinica,True,True,2024-11-25,False,False,
DOC005076,SIN01359,orden_medica,True,True,2024-11-25,False,False,
DOC005077,SIN01359,historia_clinica,True,True,2024-11-25,False,False,
DOC005078,SIN01360,factura_clinica,True,True,2026-02-11,False,False,
DOC005079,SIN01360,orden_medica,True,True,2026-02-11,False,False,
DOC005080,SIN01360,historia_clinica,True,True,2026-02-11,False,False,
DOC005081,SIN01361,factura_clinica,True,True,2025-03-01,False,False,
DOC005082,SIN01361,orden_medica,True,True,2025-03-01,False,False,
DOC005083,SIN01361,historia_clinica,True,True,2025-03-01,False,False,
DOC005084,SIN01362,factura_clinica,True,True,2025-05-12,False,False,
DOC005085,SIN01362,orden_medica,True,True,2025-05-12,False,False,
DOC005086,SIN01362,historia_clinica,True,True,2025-05-12,False,False,
DOC005087,SIN01363,factura_clinica,True,True,2025-03-30,False,False,
DOC005088,SIN01363,orden_medica,True,True,2025-03-30,False,False,
DOC005089,SIN01363,historia_clinica,True,True,2025-03-30,False,False,
DOC005090,SIN01364,factura_clinica,True,True,2025-03-29,False,False,
DOC005091,SIN01364,orden_medica,True,True,2025-03-29,False,False,
DOC005092,SIN01364,historia_clinica,True,True,2025-03-29,False,False,
DOC005093,SIN01365,factura_clinica,True,True,2025-02-18,False,False,
DOC005094,SIN01365,orden_medica,True,True,2025-02-18,False,False,
DOC005095,SIN01365,historia_clinica,True,True,2025-02-18,False,False,
DOC005096,SIN01366,factura_clinica,True,True,2025-02-26,False,False,
DOC005097,SIN01366,orden_medica,True,True,2025-02-26,False,False,
DOC005098,SIN01366,historia_clinica,True,True,2025-02-26,False,False,
DOC005099,SIN01367,factura_clinica,True,True,2024-09-04,True,False,
DOC005100,SIN01367,orden_medica,True,True,2024-09-04,False,False,
DOC005101,SIN01367,historia_clinica,True,True,2024-09-04,False,False,
DOC005102,SIN01368,factura_clinica,True,True,2025-01-23,False,False,
DOC005103,SIN01368,orden_medica,True,True,2025-01-23,False,False,
DOC005104,SIN01368,historia_clinica,True,True,2025-01-23,False,False,
DOC005105,SIN01369,factura_clinica,True,True,2025-08-08,False,False,
DOC005106,SIN01369,orden_medica,True,True,2025-08-08,False,False,
DOC005107,SIN01369,historia_clinica,True,True,2025-08-08,False,False,
DOC005108,SIN01370,factura_clinica,True,True,2025-02-14,False,False,
DOC005109,SIN01370,orden_medica,True,True,2025-02-14,False,False,
DOC005110,SIN01370,historia_clinica,True,True,2025-02-14,False,False,
DOC005111,SIN01371,factura_clinica,True,True,2024-07-18,False,False,
DOC005112,SIN01371,orden_medica,True,True,2024-07-18,False,False,
DOC005113,SIN01371,historia_clinica,True,True,2024-07-18,False,False,
DOC005114,SIN01372,factura_clinica,True,True,2025-04-28,False,False,
DOC005115,SIN01372,orden_medica,True,True,2025-04-28,False,False,
DOC005116,SIN01372,historia_clinica,True,True,2025-04-28,False,False,
DOC005117,SIN01373,factura_clinica,True,True,2024-05-22,False,False,
DOC005118,SIN01373,orden_medica,True,True,2024-05-22,False,False,
DOC005119,SIN01373,historia_clinica,True,True,2024-05-22,False,False,
DOC005120,SIN01374,factura_clinica,True,True,2025-02-16,False,False,
DOC005121,SIN01374,orden_medica,True,True,2025-02-16,False,False,
DOC005122,SIN01374,historia_clinica,True,True,2025-02-16,False,False,
DOC005123,SIN01375,factura_clinica,False,True,2025-03-12,False,False,
DOC005124,SIN01375,orden_medica,True,True,2025-03-12,False,False,
DOC005125,SIN01375,historia_clinica,True,False,2025-03-12,False,False,
DOC005126,SIN01376,factura_clinica,True,True,2025-10-16,False,False,
DOC005127,SIN01376,orden_medica,True,True,2025-10-16,False,False,
DOC005128,SIN01376,historia_clinica,True,True,2025-10-16,True,False,
DOC005129,SIN01377,factura_clinica,True,True,2024-12-26,False,False,
DOC005130,SIN01377,orden_medica,True,True,2024-12-26,False,False,
DOC005131,SIN01377,historia_clinica,True,True,2024-12-26,False,False,
DOC005132,SIN01378,factura_clinica,True,True,2026-06-03,False,False,
DOC005133,SIN01378,orden_medica,True,True,2026-06-03,False,False,
DOC005134,SIN01378,historia_clinica,True,True,2026-06-03,False,False,
DOC005135,SIN01379,factura_clinica,False,True,2024-06-26,True,True,Alteracion simulada para demo
DOC005136,SIN01379,orden_medica,True,True,2024-06-26,True,False,
DOC005137,SIN01379,historia_clinica,False,True,2024-06-26,False,False,
DOC005138,SIN01380,factura_clinica,True,True,2025-04-26,False,False,
DOC005139,SIN01380,orden_medica,True,True,2025-04-26,False,False,
DOC005140,SIN01380,historia_clinica,True,True,2025-04-26,False,False,
DOC005141,SIN01381,factura_clinica,True,True,2026-05-02,False,False,
DOC005142,SIN01381,orden_medica,True,True,2026-05-02,False,False,
DOC005143,SIN01381,historia_clinica,True,True,2026-05-02,False,False,
DOC005144,SIN01382,factura_clinica,False,True,2024-11-16,False,False,
DOC005145,SIN01382,orden_medica,True,True,2024-11-16,False,False,
DOC005146,SIN01382,historia_clinica,True,True,2024-11-16,False,False,
DOC005147,SIN01383,factura_clinica,True,True,2024-04-29,False,False,
DOC005148,SIN01383,orden_medica,True,True,2024-04-29,False,False,
DOC005149,SIN01383,historia_clinica,True,True,2024-04-29,False,False,
DOC005150,SIN01384,factura_clinica,True,True,2026-01-04,False,False,
DOC005151,SIN01384,orden_medica,True,True,2026-01-04,False,False,
DOC005152,SIN01384,historia_clinica,True,True,2026-01-04,False,False,
DOC005153,SIN01385,factura_clinica,True,True,2025-11-08,False,False,
DOC005154,SIN01385,orden_medica,True,True,2025-11-08,False,False,
DOC005155,SIN01385,historia_clinica,True,True,2025-11-08,False,False,
DOC005156,SIN01386,factura_clinica,True,True,2025-12-29,True,False,
DOC005157,SIN01386,orden_medica,True,False,2025-12-29,False,False,
DOC005158,SIN01386,historia_clinica,True,False,2025-12-29,False,False,
DOC005159,SIN01387,factura_clinica,True,True,2025-04-20,False,False,
DOC005160,SIN01387,orden_medica,True,True,2025-04-20,False,False,
DOC005161,SIN01387,historia_clinica,True,True,2025-04-20,False,False,
DOC005162,SIN01388,factura_clinica,True,True,2025-02-11,False,False,
DOC005163,SIN01388,orden_medica,True,True,2025-02-11,False,False,
DOC005164,SIN01388,historia_clinica,True,False,2025-02-11,False,False,
DOC005165,SIN01389,factura_clinica,True,True,2025-05-04,False,False,
DOC005166,SIN01389,orden_medica,True,True,2025-05-04,False,False,
DOC005167,SIN01389,historia_clinica,False,True,2025-05-04,False,False,
DOC005168,SIN01390,factura_clinica,True,True,2026-06-10,False,False,
DOC005169,SIN01390,orden_medica,True,True,2026-06-10,False,False,
DOC005170,SIN01390,historia_clinica,True,True,2026-06-10,False,False,
DOC005171,SIN01391,factura_clinica,True,True,2025-02-16,False,False,
DOC005172,SIN01391,orden_medica,True,True,2025-02-16,False,False,
DOC005173,SIN01391,historia_clinica,True,True,2025-02-16,False,False,
DOC005174,SIN01392,factura_clinica,True,True,2026-05-23,False,False,
DOC005175,SIN01392,orden_medica,True,True,2026-05-23,False,False,
DOC005176,SIN01392,historia_clinica,True,True,2026-05-23,False,False,
DOC005177,SIN01393,factura_clinica,True,True,2024-12-28,False,False,
DOC005178,SIN01393,orden_medica,True,True,2024-12-28,False,False,
DOC005179,SIN01393,historia_clinica,True,True,2024-12-28,False,False,
DOC005180,SIN01394,factura_clinica,True,True,2024-12-09,False,False,
DOC005181,SIN01394,orden_medica,True,True,2024-12-09,False,False,
DOC005182,SIN01394,historia_clinica,True,True,2024-12-09,False,False,
DOC005183,SIN01395,factura_clinica,True,True,2025-05-13,False,False,
DOC005184,SIN01395,orden_medica,True,True,2025-05-13,False,False,
DOC005185,SIN01395,historia_clinica,True,True,2025-05-13,False,False,
DOC005186,SIN01396,factura_clinica,True,True,2025-02-08,False,False,
DOC005187,SIN01396,orden_medica,True,True,2025-02-08,False,False,
DOC005188,SIN01396,historia_clinica,True,True,2025-02-08,False,False,
DOC005189,SIN01397,factura_clinica,True,False,2025-05-19,False,False,
DOC005190,SIN01397,orden_medica,True,True,2025-05-19,False,False,
